,Date,RSI,MFI,EMA,SO,MACD,Diff,BANKBARODA.NS.Close
30,2007-03-23,50.886297632035564,52.84450317134069,91.53799319514266,0.7753807391648814,-82.31510959601647,-1.2399969999999954,44.110001000000004
31,2007-03-26,50.60327039300928,53.18772383319714,92.12670971883364,0.6763961070563317,-81.44671326921606,-0.7799990000000037,43.330002
32,2007-03-28,50.163333392075856,53.25021249162323,92.58196605345688,0.62684528498721,-80.57784252615541,-0.23000400000000099,43.099998
33,2007-03-29,50.07016200204265,47.87402093495735,93.02441283636051,0.5044908682634731,-79.9492601816861,-0.5299979999999991,42.57
34,2007-03-30,50.087514329119315,49.89149600961947,93.68370261023382,0.5570982341200972,-79.31989264706789,0.43999799999999567,43.009997999999996
35,2007-04-02,50.25436588891496,51.282925676326904,93.5634721546737,0.3582091762769776,-79.00760133122694,-2.7199969999999922,40.290001000000004
36,2007-04-03,50.19151659672632,52.34186390201612,93.48714822675349,0.3864445248777527,-78.66140860434125,0.12999699999999592,40.419998
37,2007-04-04,49.986263521028775,48.33233478923855,93.44336719739937,0.45828127336938723,-77.99163958183362,0.4299999999999997,40.849998
38,2007-04-05,49.842510783236946,47.42667611062505,93.61439967502365,0.8456882230426287,-77.0638955952001,1.9099999999999966,42.759997999999996
39,2007-04-09,49.66057625590083,47.373718935124096,94.04286851809148,0.9788817470005907,-76.26188305007678,2.2900010000000037,45.049999
40,2007-04-10,49.73180581545364,48.560012639733365,94.35224156642839,0.8501781925430714,-75.89007787170856,-0.7299989999999994,44.32
41,2007-04-11,50.05184274964146,47.90381568561766,94.73441819373797,0.8501781925430714,-76.21582975555377,0.0,44.32
42,2007-04-12,50.009113786781825,49.56592792781429,94.98450991453124,0.7240801176721621,-76.64446314843956,-0.39000000000000057,43.93
43,2007-04-13,50.01408429598587,46.86548516895146,95.76166765460684,0.884082759126595,-76.98870379490008,1.4799999999999969,45.41
44,2007-04-16,50.3321915325396,44.54921370404665,96.63422207740213,0.961344705882353,-77.57130730957658,0.75,46.16
45,2007-04-17,50.6028937231824,42.7479653607707,98.12606614277978,0.9109087272727265,-77.56713106753315,0.8499979999999994,47.009997999999996
46,2007-04-18,50.17708443676755,44.096409127225925,99.41752568253385,0.7515720516396135,-77.89085630297686,-0.2299989999999994,46.779999
47,2007-04-19,49.730190448832126,52.80631253318343,100.47276056144477,0.7075470585617828,-77.7123079607689,-0.27999899999999656,46.5
48,2007-04-20,49.63290182847866,52.206210290574674,101.03479793361916,0.6399370062992125,-77.60994988589836,-0.4299999999999997,46.07
49,2007-04-23,49.18990358574147,54.31763437684189,100.89864551165383,0.4842769678809796,-77.8418470564655,-0.9899979999999999,45.080002
50,2007-04-24,49.71694040250125,58.93832291578595,101.80210358948965,0.8990819038802964,-78.22324925388071,2.8399959999999993,47.919998
51,2007-04-25,50.297787937150325,60.23913522350206,103.06571115335021,0.9481214669051872,-78.99041675799654,1.380001,49.299999
52,2007-04-26,50.25733706014851,58.46974888742041,104.2389784733874,0.8403910163503284,-79.64847614576523,-0.1399990000000031,49.16
53,2007-04-27,50.19914205378095,56.78868147633652,104.94298711654604,0.7638436097465168,-80.24307162779353,-0.47000099999999634,48.689999
54,2007-04-30,50.00557807574154,59.64437678171405,105.0087991790741,0.6250002551020412,-80.53458908046608,-1.489998,47.200001
55,2007-05-03,50.42593910600961,60.02426153188182,105.5444086507073,0.8635205357142862,-80.49934970767826,1.869999,49.07
56,2007-05-04,50.09804295509897,59.9719576570021,106.00311360986703,0.8367349489795928,-80.80265142166644,-0.20999899999999627,48.860001000000004
57,2007-05-07,50.26635883199633,61.22956499497879,106.23971634168096,0.7423469387755106,-81.4228854436098,-0.740002000000004,48.119999
58,2007-05-08,50.48684602698749,64.43878562843618,106.33565040876795,0.6594390306122457,-82.08522041237184,-0.6499979999999965,47.470001
59,2007-05-09,50.707001005893154,61.688659816342636,107.00095518994364,0.5394958757149791,-82.66378760204736,1.25,48.720001
60,2007-05-10,50.819086729520635,65.67623109488963,107.65111487163287,0.6638656027116634,-83.00165970137074,1.4799999999999969,50.200001
61,2007-05-11,50.98148596516121,67.99568001460614,108.4970821607688,0.7293476381143867,-83.49470264309645,1.509997999999996,51.709998999999996
62,2007-05-14,51.19325438908674,67.85236351650863,110.00091935285768,0.9520960364301888,-84.28271402759002,2.310001000000007,54.02
63,2007-05-15,51.25277825275683,67.9899698349304,111.7030892506128,0.9093720812947564,-85.23074459995034,0.8800019999999975,54.900002
64,2007-05-16,51.705931576386895,66.17059133156289,113.62658869819882,0.9537511771583943,-85.91851963153714,0.44999599999999873,55.349998
65,2007-05-17,52.17682171941389,68.09257003959071,115.67804395898133,0.968571238095238,-86.12625502837602,1.8200000000000003,57.169998
66,2007-05-18,51.56774207645704,65.7609741041757,117.31587701262394,0.8232218804161212,-86.36885637199566,-0.8599969999999999,56.310001
67,2007-05-21,51.749262851158036,66.39364189828991,119.34772855500755,0.888780487804878,-86.86691382253471,1.239998,57.549999
68,2007-05-22,50.878028053750036,63.68242780169214,120.85372147837126,0.5723369979349751,-87.57887365248811,-1.5499989999999997,56.0
69,2007-05-23,50.861463065133115,64.80610278110491,121.63407351207329,0.2680778250578177,-88.10227846282618,-1.4599989999999963,54.540001000000004
70,2007-05-24,50.46555474887604,62.06461344565017,121.95512766947222,0.15916992373182126,-88.4682584218128,-0.7099990000000034,53.830002
71,2007-05-25,50.05484219739369,58.58033100945907,122.15518468071495,0.3153963102236643,-88.86795312466336,0.27999900000000366,54.110001000000004
72,2007-05-28,49.42429637268649,55.11317728856254,122.4216557349533,0.5097160702116692,-89.41610744718812,1.2999989999999926,55.41
73,2007-05-29,49.70315094487805,60.66876699881441,122.41366875219968,0.452914716429703,-90.27740497778021,-0.38000100000000003,55.029999
74,2007-05-30,49.9973494014784,62.418701913808185,122.16804589580316,0.39274479495268183,-91.5960344429736,-0.5399969999999925,54.490002000000004
75,2007-05-31,50.191382501327354,61.29240225861204,121.86247448640732,0.5250834448160531,-93.11902626305019,0.6499969999999919,55.139998999999996
76,2007-06-01,50.32093873055194,61.44215394701543,121.48442515129042,0.41765694697061884,-94.33992512952668,-0.6799999999999997,54.459998999999996
77,2007-06-04,50.322221656657746,57.91302721313131,121.0783669079545,0.4957552624372265,-95.58248028876736,0.4599990000000034,54.919998
78,2007-06-05,50.38309663953538,56.61279410308874,121.3645311260478,0.6535947712418306,-96.5845952632886,1.380001,56.299999
79,2007-06-06,50.30570674858729,54.25887542671178,121.27186613496055,0.26361633986928046,-98.0016239633886,-1.7900010000000037,54.509997999999996
80,2007-06-07,50.50745243884788,55.48572153876164,120.76100522276617,0.35877847328244244,-99.50328534077971,-1.7299989999999994,52.779999
81,2007-06-08,50.16016825358523,51.35586584153568,120.32664278094792,0.3847329770992369,-100.44125560219285,0.17000200000000376,52.950001
82,2007-06-11,50.38845195756227,54.11417307362889,119.44858208785439,0.2458016793893137,-101.33713003913005,-0.9099999999999966,52.040001000000004
83,2007-06-12,50.63226816211156,55.3418183625623,118.17370979154973,0.050142979942693344,-102.47471597100838,-1.6900030000000044,50.349998
84,2007-06-13,50.87432278967499,58.34702427882199,116.89963597019978,0.030666533333333253,-103.89136848771119,-0.6399990000000031,49.709998999999996
85,2007-06-14,50.747067367196934,57.476390184332146,116.50047199290049,0.3946665333333338,-104.77839164957848,2.730000000000004,52.439999
86,2007-06-15,50.71066452966557,56.840761608390686,116.09891166421065,0.469202898550725,-105.38766126484597,-0.36999899999999997,52.07
87,2007-06-18,50.67212142122959,52.44053165180977,115.66416542458893,0.616628495004967,-105.8616768640126,0.08000200000000035,52.150002
88,2007-06-19,50.756311712821116,51.979348385259044,115.37255051779064,0.9086535838109576,-105.79847114279673,1.1099959999999953,53.259997999999996
89,2007-06-20,50.685300947652614,51.325206928567084,115.60019722595278,0.8024474121595434,-105.63244957969602,0.8100020000000043,54.07
90,2007-06-21,50.7920859001317,52.72541354191945,115.68053812152431,0.5979023430240662,-105.73729651868271,-1.1699979999999996,52.900002
91,2007-06-22,50.67617888305927,53.35644867250001,115.8107450684705,0.6259258792867113,-105.27637054730315,0.2799979999999991,53.18
92,2007-06-25,50.5442900487883,51.70033858770601,116.43116044955198,0.7583338124996007,-104.59184511256817,1.1500020000000006,54.330002
93,2007-06-26,50.61986861695957,49.64664667647857,116.97229065682356,0.5027779143517371,-103.8624859967662,-0.9200020000000038,53.41
94,2007-06-27,50.6756665459671,51.165627336826205,117.13610622486496,0.1802036698956845,-103.3446496842032,-1.4399989999999931,51.970001
95,2007-06-28,50.61989093920996,52.53850948354355,116.93909054672062,0.2182741992836054,-102.75164757068148,0.14999799999999652,52.119999
96,2007-06-29,50.698051115807466,52.06716615745461,117.43921738498744,0.726562760416667,-102.00636238960996,1.9299999999999997,54.049999
97,2007-07-02,50.46480737818346,52.74852833081424,117.63426007140953,0.5208333333333329,-101.74204927873984,-0.7900010000000037,53.259997999999996
98,2007-07-03,50.327244819234075,55.192211950948675,118.24233451110804,0.9046514618710734,-101.08769045523377,1.8900040000000047,55.150002
99,2007-07-04,50.234767597236505,52.779339836239735,118.48974539668428,0.6829267549078235,-100.58461268708348,-0.5300030000000007,54.619999
100,2007-07-05,50.06409343973297,48.79742897212412,118.77448436302208,0.6077237366976683,-100.38612207872234,-0.36999899999999997,54.25
101,2007-07-06,50.117913530077935,50.855379241717465,118.91057798851888,0.5175439654508841,-100.24995751012838,-0.2700000000000031,53.98
102,2007-07-09,50.2742692350025,53.38250769480898,119.37742483607634,0.8592961958030643,-99.90129908674044,1.639999000000003,55.619999
103,2007-07-10,50.183286293681924,52.512747137733214,119.7568217133006,0.6029405276820423,-99.60798244640901,-0.5700000000000003,55.049999
104,2007-07-11,50.23196196212989,50.199167262829796,120.51003495406786,0.7499988281253659,-99.26589318439957,0.5499989999999997,55.599998
105,2007-07-12,50.45721886278975,51.44513000396625,121.51376801712252,0.869565489130435,-98.98063594556027,1.0200010000000006,56.619999
106,2007-07-13,50.62159043711911,54.713400250342474,122.21426915480322,0.7543862919358383,-98.74080054246613,0.24000200000000405,56.860001000000004
107,2007-07-16,50.87343216304158,59.487625301634935,124.01889329579912,0.7653757065914437,-98.27740880122204,3.279997999999992,60.139998999999996
108,2007-07-17,50.93399607977895,65.76392903557085,125.48030644161399,0.7740171292501614,-98.30683271686456,0.36999899999999997,60.509997999999996
109,2007-07-18,50.72479958869156,62.84736472944322,126.73309530000289,0.6933169817044169,-98.57196764885626,-0.5,60.009997999999996
110,2007-07-19,51.09860936363304,63.018252489685906,128.2300917621089,0.4322582405827719,-99.20492916392473,0.8900040000000047,60.900002
111,2007-07-20,51.10317430868268,60.0267979856244,129.82162780987633,0.43605451075942386,-99.36971957197261,0.509997999999996,61.41
112,2007-07-23,50.87131521244309,60.91856877240492,130.85825958109473,0.3348316355679129,-99.63113185021393,-0.5899999999999963,60.82
113,2007-07-24,50.917163492799425,62.00259013683881,132.56605274935924,0.4698142368133496,-99.71112783373266,2.029997999999999,62.849998
114,2007-07-25,50.301042006913896,60.81742558673193,133.58907029366452,0.23302765743626783,-100.06835434856,-1.509997999999996,61.34
115,2007-07-26,49.74075269605539,61.51785750173016,134.1639827509615,0.16330305748679966,-100.29896916619356,-0.7599980000000031,60.580002
116,2007-07-27,50.04338078339518,61.39381120048366,133.7980412881703,0.08778641891499388,-101.01247569375914,-2.8300020000000004,57.75
117,2007-07-30,49.65702716597839,58.97351444697143,133.28074736298458,0.27906982788787166,-101.72057032191259,0.889998999999996,58.639998999999996
118,2007-07-31,49.86235069422374,61.826724020844935,133.19215999242283,0.46511642541274295,-102.1596141558839,1.360001000000004,60.0
119,2007-08-01,50.21160130360046,63.1931388467582,132.37705308089332,0.11491118607081109,-103.44273302218429,-2.5600009999999997,57.439999
120,2007-08-02,50.28472999408167,62.638585471608785,131.76842129518423,0.22845438345981361,-104.86613009907322,0.8300010000000029,58.27
121,2007-08-03,50.23807705064838,59.39902200814925,131.4319047926035,0.473118826839131,-106.07496017166508,0.9700020000000009,59.240002000000004
122,2007-08-06,50.26605910566001,55.095398883097005,131.092906235076,0.6078946232688167,-107.15481526973747,-0.33000200000000746,58.91
123,2007-08-07,50.321246875165336,56.935045433162976,130.99029697257106,0.7142855263157893,-108.27307998002232,1.7200010000000034,60.630001
124,2007-08-08,50.41082277369631,58.18824250245069,131.72447780718835,0.9105180393277926,-108.87907918690368,2.0,62.630001
125,2007-08-09,50.3637794891253,57.46065185502863,131.43066027556446,0.3378561315170501,-110.1890518359103,-3.3100009999999997,59.32
126,2007-08-10,50.51198615778752,57.19843003880968,131.3054783622992,0.2869356882705368,-111.36684046910077,-0.9599989999999963,58.360001000000004
127,2007-08-13,50.25491799213642,52.12097723943433,131.1303316417432,0.3076924673617177,-112.41595784656351,0.16999799999999254,58.529999
128,2007-08-14,50.42894886139129,55.5639486325572,130.74930002183817,0.30036670334147875,-112.76659589778342,-0.05999799999999311,58.470001
129,2007-08-16,50.81090299461316,54.77458511442544,129.50391860789165,0.351547093584404,-113.6528544772205,-4.120003000000004,54.349998
130,2007-08-17,51.10915461856053,53.030384994345404,127.83483279990419,0.25938138639772157,-114.69338957622284,-1.399996999999999,52.950001
131,2007-08-20,50.812008116082644,51.50611868432122,126.42226598268033,0.3087559781932839,-115.02634332475228,0.75,53.700001
132,2007-08-21,50.97123330329699,45.71362887008586,124.9400375223921,0.35799101753506724,-115.45310779715265,-0.7700010000000006,52.93
133,2007-08-22,51.33593423423637,45.79815199042355,122.65957165912764,0.17077651408433697,-115.6504326737003,-2.0499989999999997,50.880001
134,2007-08-23,51.65395421899684,45.26774418603684,120.07639444397574,0.12818104352676343,-115.69123385975209,-0.5100020000000001,50.369999
135,2007-08-24,50.91936024770243,49.58194875872348,118.29345875670768,0.18798694371814417,-115.96321648536212,0.33000200000000035,50.700001
136,2007-08-27,50.78255938457351,49.42199878042683,117.33628166067076,0.48122413857129204,-116.20988434363815,1.7700000000000031,52.470001
137,2007-08-28,50.195554949590736,46.61296073237979,116.4770400868559,0.5229485996042011,-115.817063581327,0.2999989999999997,52.77
138,2007-08-29,49.62353612129566,46.01197352384201,115.52575935010934,0.6086178753193,-115.38524841109137,-0.3699980000000025,52.400002
139,2007-08-30,49.83519505007051,48.73045510136508,115.3611562824635,0.7474954919857758,-114.65152899258564,0.3400000000000034,52.740002000000004
140,2007-08-31,50.14327057850923,47.30512617490223,115.67519975055681,0.8805397607669977,-114.064327552046,0.8399999999999963,53.580002
141,2007-09-03,50.00604230715452,49.50469352369891,116.74550935391028,0.9589218281229999,-112.7356616041412,2.8999979999999965,56.48
142,2007-09-04,50.616157576707174,45.97510829506168,117.82098462774287,0.8091713932459736,-111.67976795878613,0.02999799999999908,56.509997999999996
143,2007-09-05,50.54299803041537,46.943453360570565,118.72196171857924,0.6257396821715039,-110.78112321167706,-1.2399979999999928,55.27
144,2007-09-06,50.72759206179337,49.48783259729898,119.97318614447398,0.7781064432267583,-109.51931715015562,1.0299989999999966,56.299999
145,2007-09-07,50.52233544317905,49.92815779507362,120.716254018536,0.5018588286507754,-108.4565502525046,-1.1799999999999997,55.119999
146,2007-09-10,50.622732550848816,47.82347027405424,121.33763429756522,0.5777778630751785,-107.1743317070322,0.5899999999999963,55.709998999999996
147,2007-09-11,50.20586827279723,54.52075572341663,121.75422982646285,0.3473685124653981,-105.86940154766356,-0.389998999999996,55.32
148,2007-09-12,49.88903019871378,58.61101294809774,122.30473921071942,0.4210522160663725,-104.88810351907992,0.2799979999999991,55.599998
149,2007-09-13,50.16564984981399,56.442498496257144,123.13987830938592,0.8562503574217645,-103.63182499137679,1.1400040000000047,56.740002000000004
150,2007-09-14,50.088487003408304,47.410554322379866,123.77800029987252,0.6452377035148316,-102.06662126866317,-0.030003000000007773,56.709998999999996
151,2007-09-17,50.10276672297721,50.546088645966314,123.8684364746717,0.6095239024943089,-101.07945806500695,-0.14999799999999652,56.560001
152,2007-09-18,50.03214032402188,49.86835905350127,124.75870397444287,0.9537037208504737,-100.17796489386888,2.590001000000001,59.150002
153,2007-09-19,50.5609793505793,55.004256934862106,127.12115297684986,0.9475449718242165,-99.41954051999068,4.340000000000003,63.490002000000004
154,2007-09-20,50.282395295112195,56.65223691049638,128.66124124886824,0.7473794814067627,-98.90218830243586,-1.360001000000004,62.130001
155,2007-09-21,50.614942433509064,55.686200473404234,130.4125658818109,0.800838385656353,-98.82317535560125,0.509997999999996,62.639998999999996
156,2007-09-24,51.08920489674231,57.75393971402743,132.821034007696,0.9550678348723793,-98.95518494512419,2.800003000000011,65.440002
157,2007-09-25,50.45116206531069,57.45430883390174,134.6644412662908,0.7712866025881377,-99.00458297179671,-1.3500060000000076,64.089996
158,2007-09-26,50.29484933283691,58.63183368732224,136.29195667934798,0.7529997999999999,-99.33294975038433,-0.15999599999999958,63.93
159,2007-09-27,50.25997311802762,62.33394882969456,137.84212140486292,0.5422536500693945,-99.89401188603253,0.6200030000000041,64.550003
160,2007-09-28,50.751110184757714,64.48776376616475,139.54328278593468,0.6031747921389881,-100.55934748108359,0.75,65.300003
161,2007-10-01,50.598975282883636,61.078927092079105,141.54526347715208,0.7920627974304134,-101.30810997744575,1.1899949999999961,66.489998
162,2007-10-03,50.54781964217146,61.679934878824106,142.93541369428357,0.7286949713426282,-101.87121462937574,-0.25,66.239998
163,2007-10-04,51.03370916480968,63.000029768632935,143.67993232038947,0.6589924231665583,-102.37761925082884,0.3899990000000031,66.629997
164,2007-10-05,50.49592600569754,67.83401920597689,143.98735149765074,0.3884892966202451,-103.52905608766977,-1.879997000000003,64.75
165,2007-10-08,50.14430944898711,66.4269230711873,143.32374279538493,0.20782131756186362,-105.5188989847762,-2.8400000000000034,61.91
166,2007-10-09,50.378268260171176,66.9547478519208,142.97273901879288,0.4770832243923381,-106.93413463264662,2.0700000000000003,63.98
167,2007-10-10,50.479804140712666,57.19690011808223,142.65878665960898,0.4093750852864761,-108.03596335811815,-0.6499979999999965,63.330002
168,2007-10-11,50.3463160831998,55.13208910279083,142.7629568910859,0.5260412554252611,-109.44779877761852,1.1199949999999959,64.449997
169,2007-10-12,50.57008141835135,54.94674879457813,142.07929917043478,0.3010416252170056,-110.98475581161836,-2.1599959999999925,62.290001000000004
170,2007-10-15,50.46864780134132,54.32244135221669,141.75667275376776,0.5739727218991253,-112.19336062875297,1.2999989999999997,63.59
171,2007-10-16,50.53198567421588,50.35265852865706,141.062615277866,0.5393936483011049,-113.70134918071182,-0.6300010000000071,62.959998999999996
172,2007-10-17,50.76483643577774,50.90443196601553,139.44884195792082,0.603326896780109,-115.46030830365328,-3.1599999999999966,59.799999
173,2007-10-18,51.13935126960574,50.226934365434225,136.74215830821927,0.3672425868686767,-117.66782298827263,-3.6899979999999957,56.110001000000004
174,2007-10-19,51.447015997338255,49.542615597836146,134.19913812055808,0.29238641763362655,-119.74602830071802,-1.1700020000000038,54.939999
175,2007-10-22,51.5919394716243,50.18996044968784,132.1559710897051,0.26746501647404836,-121.62457712933474,-0.5500000000000043,54.389998999999996
176,2007-10-23,51.32547267995314,53.26026799375791,131.1037907883206,0.5056553880927371,-122.80690397334129,3.5800020000000075,57.970001
177,2007-10-24,50.77488016385564,52.15467804761924,130.75588444955503,0.6227544332492813,-123.39871661048022,1.7599989999999934,59.73
178,2007-10-25,51.04835853905267,51.96841102110544,131.03704101927576,0.9493270823969059,-123.74328200486343,2.630001000000007,62.360001000000004
179,2007-10-26,51.31987571913218,51.34279556817092,132.13473130328953,0.8855423859595177,-123.26897750987627,1.8199990000000028,64.18
180,2007-10-29,51.39078137480619,49.75029301187493,133.201401671524,0.9467455039214477,-123.16945701726397,1.0400009999999895,65.220001
181,2007-10-30,51.82665371366392,63.82904234350165,134.22671249267816,0.6985854465219132,-122.74259834230799,0.04000100000000373,65.260002
182,2007-10-31,52.03432326899653,66.85176611487435,136.69594047414924,0.8527396777068933,-121.92125667087927,3.3900000000000006,68.650002
183,2007-11-01,52.677382838952205,68.88805625738307,140.10382822108096,0.7440474861819963,-121.17613396071562,1.8499979999999994,70.5
184,2007-11-02,53.14117509163085,70.43056574889721,144.67572159055297,0.9446084168429731,-119.7882330779039,3.940002000000007,74.440002
185,2007-11-05,54.141590738273685,76.46953156908222,149.63183122817458,0.7864583930121652,-117.767993767928,2.059997999999993,76.5
186,2007-11-06,52.83146330172566,72.54870102354755,152.22903339364697,0.4929414705882351,-116.02474641712683,-4.519997000000004,71.980003
187,2007-11-07,52.64000285948084,69.5241319022553,155.09044230226027,0.6182354705882351,-113.94827402438261,2.1299980000000005,74.110001
188,2007-11-08,50.21099074752698,62.32496011142051,157.1596727005623,0.5308805170249329,-112.63396832105849,-0.6500020000000006,73.459999
189,2007-11-12,48.20867057403016,58.10375389910064,158.07583941760421,0.4081884020435487,-111.79958561118173,-2.400001000000003,71.059998
190,2007-11-13,48.767207868377085,57.958886371706306,159.97318453337402,0.632754352591301,-111.36952817239847,3.6200020000000137,74.68
191,2007-11-14,49.35651011194841,58.98421096731824,162.72447039365375,0.8238215334434037,-111.45292384698107,3.0800019999999932,77.760002
192,2007-11-15,49.19682586344535,64.48297872272119,164.60015539628384,0.8277416129032256,-111.53054555054649,-0.45000400000000695,77.309998
193,2007-11-16,49.679212160106275,64.04232188971127,166.2834224601208,0.9039998666666672,-111.71884149820431,0.7300030000000106,78.040001
194,2007-11-19,50.15353870626114,65.35172147910315,167.55736117176608,0.8585682600592461,-112.25279353682762,1.0699999999999932,79.110001
195,2007-11-20,50.24211740854003,63.81011492045216,167.69079485537256,0.7294604094344164,-113.6238699372995,-2.199996999999996,76.910004
196,2007-11-21,50.663355183982,62.93681556710385,166.73812312577192,0.15264016198026475,-115.86770503626005,-5.660004000000001,71.25
197,2007-11-22,50.716994054625964,60.22463667458373,165.7763613023091,0.2205293763573583,-118.36249639963106,0.5500030000000038,71.800003
198,2007-11-23,50.927122605152334,61.24015259017561,164.67574860133124,0.12911000598717184,-120.6076677912194,-1.139999000000003,70.660004
199,2007-11-26,50.71386703124117,54.3153921183153,164.50555244590117,0.23496402644620298,-123.52448143366306,1.3199989999999957,71.980003
200,2007-11-27,50.73093842998352,57.12715967504456,163.70297975761108,0.20689617011844588,-126.47558644810493,-0.3500059999999934,71.629997
201,2007-11-28,50.65690680163765,54.828415857244316,162.77340439255659,0.32558139534883723,-129.0017873312655,0.9200060000000008,72.550003
202,2007-11-29,50.793406177725856,60.62935371234159,161.36244422011646,0.18181770227506164,-131.69328457121452,-1.8800050000000113,70.66999799999999
203,2007-11-30,50.74927039240781,64.11713403723678,161.7545072994882,0.8871553809042364,-134.0838475365007,5.770004000000014,76.440002
204,2007-12-03,50.62455680309057,64.44961680781529,161.79977353348386,0.737924249917471,-136.07918000322329,-0.20999900000001048,76.230003
205,2007-12-04,50.591849891939276,60.66066335950031,162.38158404832714,0.8242549123350091,-137.88806058246982,0.8399969999999968,77.07
206,2007-12-05,51.02737831929708,61.75694542227719,164.88026192348224,0.9569539521294459,-139.47007976762671,3.5400010000000037,80.610001
207,2007-12-06,50.65814694408591,63.25707548512066,166.3829321575096,0.7208588225469136,-140.9677616482884,-2.1600040000000007,78.449997
208,2007-12-07,50.272456113762466,61.72524431923022,167.90544435202779,0.7085891840586113,-141.14842150026786,-0.15999599999999248,78.290001
209,2007-12-10,50.55593327161145,62.49954699209611,169.15005381354337,0.658112156961377,-141.19158892699662,0.06999999999999318,78.360001
210,2007-12-11,50.58618921254126,68.18653176637187,170.85745282461951,0.6464978173559928,-140.40812440027136,1.510002,79.870003
211,2007-12-12,51.119978241577826,70.32346352829866,173.91303478798153,0.8383842826799168,-139.1970594813627,5.06999900000001,84.940002
212,2007-12-13,51.218797800381424,74.57372723735976,177.79886893614182,0.9063491914839981,-138.536763960527,2.4799959999999857,87.41999799999999
